cell,species,cell_types,genes,genome
5180,Chondrinidae_5180,55,,
5181,Partulidae_5181,55,,
5182,Orculidae_5182,55,,
5183,Pupillidae_5183,55,,
5184,Valloniidae_5184,55,,
5185,Pupillidae_5185,55,,
5186,Ellobiidae_5186,55,,
5187,Trimusculidae_5187,55,,
5188,Otinidae_5188,55,,
5189,Rathouisiidae_5189,55,,
5190,Onchidiidae_5190,55,,
5191,Veronicellidae_5191,55,,
5192,Microhedylidae_5192,55,,
5193,Ganitidae_5193,55,,
5194,Microhedylidae_5194,55,,
5195,Microhedylidae_5195,55,,
5196,Ganitidae_5196,55,,
5197,Parhedylidae_5197,55,,
5198,Asperspinidae_5198,55,,
5199,Pseudunelidae_5199,55,,
5200,Acochlidiidae_5200,55,,
5201,Aitengidae_5201,55,,
5202,Hedylopsidae_5202,55,,
5203,Ancylidae_5203,55,,1378.27
5204,Physidae_5204,55,,
5205,Acroloxidae_5205,55,,764.48
5206,Lymnaeidae_5206,55,,
5207,Latiidae_5207,55,,
5208,Chilinidae_5208,55,,
5209,Glacidorbidae_5209,55,,
5210,Pyramidellidae_5210,55,,
5211,Murchisonellidae_5211,55,,
5212,Ebalidae_5212,55,,
5213,Amphibolidae_5213,55,,
5214,Phallomedusidae_5214,55,,
5215,Amphibolidae_5215,55,,
5216,Cimidae_5216,55,,
5217,Architectonicidae_5217,55,,
5218,Omalogyridae_5218,55,,
5219,Orbitestellidae_5219,55,,
5220,Valvatidae_5220,55,,
5221,Cornirostridae_5221,55,,
5222,Muricidae_5222,55,,
5223,Muricidae_5223,55,,
5224,Volutidae_5224,55,,
5225,Turridae_5225,55,,
5226,Terebridae_5226,55,,
5227,Turridae_5227,55,,
5228,Clathurellidae_5228,55,,
5229,Conidae_5229,55,,
5230,Costellariidae_5230,55,,
5231,Fasciolariidae_5231,55,,
5232,Melongenidae_5232,55,,
5233,Colidae_5233,55,,
5234,Buccinidae_5234,55,,
5235,Columbellidae_5235,55,,
5236,Nassariidae_5236,55,,
5237,Naticidae_5237,55,,
5238,Littorinidae_5238,55,,
5239,Eulimidae_5239,55,,
5240,Benedictiidae_5240,55,,
5241,Baicaliidae_5241,55,,
5242,Bursidae_5242,55,,
5243,Calyptraeidae_5243,55,,
5244,Cochliopidae_5244,55,,
5245,Bithyniidae_5245,55,,
5246,Amnicolidae_5246,55,,
5247,Lithoglyphidae_5247,55,,
5248,Tateidae_5248,55,,
5249,Hydrobiidae_5249,55,,
5250,Pomatiopsidae_5250,55,,
5251,Vermetidae_5251,55,,
5252,Strombidae_5252,55,,
5253,Abyssochrysoidea_5253,55,,
5254,Epitoniidae_5254,55,,
5255,Semisulcospiridae_5255,55,,
5256,Pleuroceridae_5256,55,,
5257,Semisulcospiridae_5257,55,,
5258,Pachychilidae_5258,55,,
5259,Melanopsidae_5259,55,,
5260,Thiaridae_5260,55,,
5261,Planaxidae_5261,55,,
5262,Amphimelaniidae_5262,55,,
5263,Turritellidae_5263,55,,
5264,Modulidae_5264,55,,
5265,Potamididae_5265,55,,
5266,Cerithiidae_5266,55,,
5267,Viviparidae_5267,55,,
5268,Cochlostomatidae_5268,55,,927.89
5269,Ampullariidae_5269,55,,
5270,Cocculinidae_5270,55,,
5271,Neomphalidae_5271,55,,
5272,Peltospiridae_5272,55,,
5273,Gadilinidae_5273,55,,
5274,Fustiariidae_5274,55,,
5275,Rhabdidae_5275,55,,
5276,Dentaliidae_5276,55,,
5277,Siphonodentaliidae_5277,55,,
5278,Gadilidae_5278,55,,
5279,Pulsellidae_5279,55,,
5280,Entalinidae_5280,55,,
5281,Lineidae_5281,20,,
5282,Amphiporidae_5282,20,,
5283,Polystomatidae_5283,20,,
5284,Sphyranuridae_5284,20,,
5285,Gastrocotylidae_5285,20,,
5286,Microcotylidae_5286,20,,
5287,Gyrodactylidae_5287,20,,
5288,Fasciolidae_5288,20,,
5289,Allocreadiidae_5289,20,,1347.76
5290,Schistosomatidae_5290,20,,
5291,Pronocephalidae_5291,20,,
5292,Taeniidae_5292,20,,
5293,Echinobothriidae_5293,20,,
5294,Lacistorhynchidae_5294,20,,
5295,Gilquiniidae_5295,20,,
5296,Shirleyrhynchidae_5296,20,,
5297,Hornelliellidae_5297,20,,
5298,Mustelicolidae_5298,20,,
5299,Eutetrarhynchidae_5299,20,,507.39
5300,Otobothriidae_5300,20,,
5301,Otobothriidae_5301,20,,
5302,Pseudotobothriidae_5302,20,,
5303,Pterobothriidae_5303,20,,
5304,Rhinoptericolidae_5304,20,,
5305,Tentaculariidae_5305,20,,
5306,Pterobothriidae_5306,20,,
5307,Gymnorhynchidae_5307,20,,
5308,Sphyriocephalidae_5308,20,,
5309,Hepatoxylidae_5309,20,,
5310,Gymnorhynchidae_5310,20,,
5311,Dasyrhynchidae_5311,20,,
5312,Mixodigmatidae_5312,20,,
5313,Archimonocelididae_5313,20,,
5314,Coelogynoporidae_5314,20,,
5315,Archimonocelididae_5315,20,,
5316,Monocelididae_5316,20,,
5317,Otoplanidae_5317,20,,
5318,Nematoplanidae_5318,20,,
5319,Dugesiidae_5319,20,,
5320,Electridae_5320,55,,
5321,Sipunculidae_5321,20,,
5322,Sipunculidae_5322,20,,
5323,Aspidosiphonidae_5323,20,,
5324,Phascolosomatidae_5324,20,,
5325,Phascolionidae_5325,20,,
5326,Golfingiidae_5326,20,,
5327,Sipunculidae_5327,20,,
5328,Phascolionidae_5328,20,,
5329,Themistidae_5329,20,,
5330,Phascolionidae_5330,20,,
5331,Spadellidae_5331,20,,
5332,Sagittidae_5332,20,,
5333,Kudoidae_5333,11,,31.2
5334,Kudoidae_5334,11,,31.2
5335,Kudoidae_5335,11,,31.2
5336,Chloromyxidae_5336,11,,
5337,Chloromyxidae_5337,11,,
5338,Ortholineidae_5338,11,,
5339,Chloromyxidae_5339,11,,
5340,Ortholineidae_5340,11,,
5341,Myxobilatidae_5341,11,,
5342,Chloromyxidae_5342,11,,
5343,Chloromyxidae_5343,11,,
5344,Chloromyxidae_5344,11,,
5345,Sinoulineidae_5345,11,,
5346,Parvicapsulidae_5346,11,,173.59
5347,Sinuolineidae_5347,11,,
5348,Coccomyxidae_5348,11,,
5349,Myxidiidae_5349,11,,
5350,Myxidiidae_5350,11,,
5351,Myxidiidae_5351,11,,
5352,Sphaerosporidae_5352,11,,
5353,Enteromyxidae_5353,11,,
5354,Sphaerosporidae_5354,11,,
5355,Ceratomyxidae_5355,11,,
5356,Myxobolidae_5356,11,,43.67
5357,Sphaeromyxidae_5357,11,,
5358,Kudoidae_5358,11,,31.2
5359,Kudoidae_5359,11,,31.2
5360,Trilosporidae_5360,11,,
5361,Saccosporidae_5361,11,,
5362,Arachnactidae_5362,11,,
5363,Caryophylliidae_5363,11,,
5364,Flabellidae_5364,11,,
5365,Guyniidae_5365,11,,
5366,Turbinoliidae_5366,11,,
5367,Guyniidae_5367,11,,
5368,Dendrophylliidae_5368,11,,
5369,Caryophylliidae_5369,11,,
5370,Fungiidae_5370,11,,
5371,Coscinaraeidae_5371,11,,
5372,Agariciidae_5372,11,,984.43
5373,Agariciidae_5373,11,,984.43
5374,Poritidae_5374,11,,
5375,Siderastreidae_5375,11,,
5376,Poritidae_5376,11,,
5377,Fungiacyathidae_5377,11,,
5378,Oulastreidae_5378,11,,
5379,Acroporidae_5379,11,,
5380,Anthemiphyllidae_5380,11,,
5381,Euphyllidae_5381,11,,
5382,Diploastreidae_5382,11,,
5383,Oculinidae_5383,11,,
5384,Plesiastreidae_5384,11,,
5385,Pectiniidae_5385,11,,
5386,Lobophylliidae_5386,11,,
5387,Meandrinidae_5387,11,,
5388,Montastraeidae_5388,11,,
5389,Mussidae_5389,11,,
5390,Rhizangiidae_5390,11,,
5391,Euphylliidae_5391,11,,
5392,Merulinidae_5392,11,,
5393,Astrocoeniidae_5393,11,,286.15
5394,Pocilloporidae_5394,11,,
5395,Micrabaciidae_5395,11,,
5396,Ricordeidae_5396,11,,
5397,Corallimorphidae_5397,11,,
5398,Discosomidae_5398,11,,
5399,Corallimorphidae_5399,11,,
5400,Antipatharia_5400,11,,
5401,Metridiidae_5401,11,,
5402,Aiptasiidae_5402,11,,
5403,Actiniidae_5403,11,,
5404,Edwardsiidae_5404,11,,
5405,Parazoanthidae_5405,11,,
5406,Chirodropidae_5406,11,,
5407,Physaliidae_5407,11,,
5408,Clytiidae_5408,11,,
5409,Obeliidae_5409,11,,
5410,Plumulariidae_5410,11,,
5411,Hydractiniidae_5411,11,,
5412,Stylasteridae_5412,11,,
5413,Cladonematidae_5413,11,,
5414,Hydridae_5414,11,6579,
5415,Candelabridae_5415,11,,
5416,Corymorphidae_5416,11,,
5417,Tubulariidae_5417,11,,
5418,Corymorphidae_5418,11,,
5419,Rhopalonematidae_5419,11,,
5420,Pelagiidae_5420,11,,337.42
5421,Ulmaridae_5421,11,,
5422,Atollidae_5422,11,,
5423,Clavulariidae_5423,11,,
5424,Briareidae_5424,11,,
5425,Spongiodermidae_5425,11,,
5426,Paragorgiidae_5426,11,,
5427,Coralliidae_5427,11,,
5428,Paragorgiidae_5428,11,,
5429,Alcyoniidae_5429,11,,
5430,Nephtheidae_5430,11,,
5431,Chrysogorgiidae_5431,11,,
5432,Ifalukellidae_5432,11,,
5433,Acanthogorgiidae_5433,11,,
5434,Plexauridae_5434,11,,
5435,Gorgoniidae_5435,11,,
5436,Keroeididae_5436,11,,
5437,Chrysogorgiidae_5437,11,,
5438,Primnoidae_5438,11,,
5439,Chrysogorgiidae_5439,11,,
5440,Isididae_5440,11,,
5441,Ellisellidae_5441,11,,
5442,Anthothelidae_5442,11,,
5443,Parasphaerascleridae_5443,11,,
5444,Echinoptilidae_5444,11,,
5445,Protoptilidae_5445,11,,
5446,Kophobelemnidae_5446,11,,
5447,Virgulariidae_5447,11,,
5448,Balticinidae_5448,11,,
5449,Helioporidae_5449,11,,
5450,Cornulariidae_5450,11,,
5451,Trichoplacidae_5451,4,11520,
5452,Stephanoecidae_5452,1,,
5453,Salpingoecidae_5453,1,9499.5,
5454,Burenellidae_5454,7,,23.31
5455,Rhabdosphaeraceae_5455,3,,
5456,Pontosphaeraceae_5456,3,,
5457,Helicosphaeraceae_5457,3,,
5458,Syracosphaeraceae_5458,3,,
5459,Hymenomonadaceae_5459,3,,
5460,Pleurochrysidaceae_5460,3,,
5461,Isochrysidaceae_5461,3,,
5462,Prymnesiaceae_5462,3,,
5463,Isochrysidaceae_5463,3,,
5464,Noelaerhabdaceae_5464,3,33332,167.68
5465,Chrysochromulinaceae_5465,3,,
5466,Coccolithaceae_5466,3,,
5467,Calcidiscaceae_5467,3,,
5468,Calyptrosphaeraceae_5468,3,,
5469,Phaeocystaceae_5469,3,,
5470,Pavlovaceae_5470,3,,
5471,Chattonellaceae_5471,3,,
5472,Ochromonadaceae_5472,3,,57.56
5473,Chromulinaceae_5473,3,,
5474,Hibberdiaceae_5474,3,,
5475,Mallomonadaceae_5475,3,,116.23
5476,Synuraceae_5476,3,,
5477,Synchromophyceae_5477,3,,
5478,Eustigmatophyceae_5478,3,,
5479,Triparmaceae_5479,3,,42.57
5480,Attheyaceae_5480,3,,
5481,Chaetocerotaceae_5481,3,,37.74
5482,Paraliaceae_5482,3,,
5483,Coscinodiscaceae_5483,3,,
5484,Heliopeltaceae_5484,3,,
5485,Hemidiscaceae_5485,3,,
5486,Melosiraceae_5486,3,,
5487,Aulacoseiraceae_5487,3,,
5488,Hyalodiscaceae_5488,3,,
5489,Stephanopyxidaceae_5489,3,,
5490,Corethraceae_5490,3,,
5491,Rhizosoleniaceae_5491,3,,
5492,Thalassiosiraceae_5492,3,11673,83.51
5493,Thalassiosiraceae_5493,3,11673,83.51
5494,Stephanodiscaceae_5494,3,,171.14
5495,Skeletonemataceae_5495,3,,51.14
5496,Thalassiosiraceae_5496,3,11673,83.51
5497,Lauderiaceae_5497,3,,
5498,Toxariaceae_5498,3,,
5499,Lithodesmiaceae_5499,3,,
5500,Odontellaceae_5500,3,,
5501,Parodontellaceae_5501,3,,
5502,Biddulphiaceae_5502,3,,
5503,Hemiaulaceae_5503,3,,
5504,Bellerocheaceae_5504,3,,
5505,Biddulphiaceae_5505,3,,
5506,Triceratiaceae_5506,3,,
5507,Plagiogrammaceae_5507,3,,
5508,Cymatosiraceae_5508,3,,
5509,Cymbellaceae_5509,3,,
5510,Gomphonemataceae_5510,3,,
5511,Lyrellaceae_5511,3,,
5512,Entomoneidaceae_5512,3,,
5513,Anomoeoneidaceae_5513,3,,
5514,Cocconeidaceae_5514,3,,
5515,Achnanthidiaceae_5515,3,,
5516,Achnanthaceae_5516,3,,
5517,Bacillariaceae_5517,3,,
5518,Stauroneidaceae_5518,3,,
5519,Amphipleuraceae_5519,3,,53.21
5520,Sellaphoraceae_5520,3,,
5521,Pleurosigmataceae_5521,3,,
5522,Naviculaceae_5522,3,,30.16
5523,Naviculaceae_5523,3,,30.16
5524,Pinnulariaceae_5524,3,,
5525,Naviculaceae_5525,3,,30.16
5526,Diadesmidaceae_5526,3,,
5527,Phaeodactylaceae_5527,3,10408,27.45
5528,Rhopalodiaceae_5528,3,,
5529,Catenulaceae_5529,3,,
5530,Surirellaceae_5530,3,,
5531,Eunotiaceae_5531,3,,
5532,Striatellaceae_5532,3,,
5533,Rhaphoneidaceae_5533,3,,
5534,Fragilariaceae_5534,3,,68.42
5535,Staurosiraceae_5535,3,,
5536,Ulnariaceae_5536,3,,
5537,Licmophoraceae_5537,3,,
5538,Grammatophoraceae_5538,3,,
5539,Rhabdonemataceae_5539,3,,
5540,Thalassionemataceae_5540,3,,
5541,Cyclophoraceae_5541,3,,
5542,Striatellaceae_5542,3,,
5543,Leptocylindraceae_5543,3,,
5544,Aurearenophyceae_5544,3,,
5545,Phaeothamniophyceae_5545,3,,
5546,Phaeostrophionaceae_5546,3,,
5547,Syringodermataceae_5547,3,,
5548,Stypocaulaceae_5548,3,,
5549,Sphacelariaceae_5549,3,,
5550,Cladostephaceae_5550,3,,
5551,Choristocarpaceae_5551,3,,
5552,Discosporangiaceae_5552,3,,
5553,Choristocarpaceae_5553,3,,
5554,Dictyotaceae_5554,3,,
5555,Sporochnaceae_5555,3,,
5556,Ralfsiaceae_5556,3,,
5557,Hormosiraceae_5557,3,,
5558,Sargassaceae_5558,3,,6.85
5559,Durvillaeaceae_5559,3,,
5560,Himanthaliaceae_5560,3,,6.85
5561,Fucaceae_5561,3,,1514.18
5562,Fucaceae_5562,3,,1514.18
5563,Seirococcaceae_5563,3,,
5564,Notheiaceae_5564,3,,
5565,Cutleriaceae_5565,3,,
5566,Phyllariaceae_5566,3,,
5567,Tilopteridaceae_5567,3,,
5568,Lessoniaceae_5568,3,,
5569,Pseudochordaceae_5569,3,,
5570,Akkesiphycaceae_5570,3,,
5571,Chordaceae_5571,3,,
5572,Laminariaceae_5572,3,,409.09
5573,Alariaceae_5573,3,,511.28
5574,Agaraceae_5574,3,,
5575,Halosiphonaceae_5575,3,,
5576,Chordariaceae_5576,3,,169.73
5577,Acinetosporaceae_5577,3,,
5578,Ishigeaceae_5578,3,,
5579,Scytosiphonaceae_5579,3,,
5580,Ectocarpaceae_5580,3,16284,242.36
5581,Desmarestiaceae_5581,3,,
5582,Arthrocladiaceae_5582,3,,
5583,Vaucheriaceae_5583,3,,
5584,Tribonemataceae_5584,3,,
5585,Pinguiophyceae_5585,3,,
5586,Thraustochytriaceae_5586,3,,35.1
5587,Chrysomerophyceae_5587,3,,
5588,Saprolegniaceae_5588,3,16484,
5589,Pythiaceae_5589,3,,
5590,Peronosporaceae_5590,3,15743,75.83
5591,Albuginaceae_5591,3,,
5592,Heteromitidae_5592,3,,
5593,Chlamydophryidae_5593,3,,
5594,Clathrulinidae_5594,3,,
5595,Gromiidae_5595,3,,
5596,Pseudodifflugiidae_5596,3,,
5597,Plasmodiophoridae_5597,3,,
5598,Allogromiidae_5598,3,,
5599,Reticulomyxidae_5599,3,,101.87
5600,Syringamminidae_5600,3,,
5601,Reophacidae_5601,3,,
5602,Eggerellidae_5602,3,,
5603,Textulariidae_5603,3,,
5604,Trochamminidae_5604,3,,
5605,Nonionidae_5605,3,,
5606,Globigerinidae_5606,3,,
5607,Globorotaliidae_5607,3,,
5608,Pulleniatinidae_5608,3,,
5609,Globorotaliidae_5609,3,,
5610,Elphidiidae_5610,3,,152.15
5611,Rotaliidae_5611,3,,
5612,Buliminidae_5612,3,,
5613,Rosalinidae_5613,3,,
5614,Planulinidae_5614,3,,
5615,Guembelitriidae_5615,3,,
5616,Stainforthiidae_5616,3,,
5617,Pseudoparrellidae_5617,3,,2.98
5618,Bolivinitidae_5618,3,,70.23
5619,Nummulitidae_5619,3,,
5620,Soritidae_5620,3,,
5621,Peneroplidae_5621,3,,
5622,Miliolidae_5622,3,,
5623,Hauerinidae_5623,3,,
5624,Rzehakinidae_5624,3,,
5625,Astrorhizidae_5625,3,,
5626,Bathysiphonidae_5626,3,,
5627,Collosphaeridae_5627,3,,
5628,Collophidiidae_5628,3,,
5629,Collozoidae_5629,3,,
5630,Sphaerozoidae_5630,3,,
5631,Spongodiscidae_5631,3,,
5632,Rhizosphaeridae_5632,3,,
5633,Pyloniidae_5633,3,,9.47
5634,Coccodiscidae_5634,3,,
5635,Actinommidae_5635,3,,2.23
5636,Trissocyclidae_5636,3,,
5637,Plagoniidae_5637,3,,
5638,Pterocorythidae_5638,3,,
5639,Plagiacanthidae_5639,3,,
5640,Theoperidae_5640,3,,
5641,Euglyphidae_5641,3,,
5642,Paulinellidae_5642,3,915,
5643,Pseudoholophryidae_5643,3,,
5644,Trachelophyllidae_5644,3,,
5645,Enchelyidae_5645,3,,
5646,Spathidiidae_5646,3,,
5647,Dimacrocaryonidae_5647,3,,
5648,Dileptidae_5648,3,,
5649,Tracheliidae_5649,3,,
5650,Isotrichidae_5650,3,,
5651,Ophryoscolecidae_5651,3,,
5652,Balantidiidae_5652,3,,
5653,Lacrymariidae_5653,3,,
5654,Didiniidae_5654,3,,
5655,Acropisthiidae_5655,3,,
5656,Amphileptidae_5656,3,,
5657,Litonotidae_5657,3,,
5658,Chilodonellidae_5658,3,,
5659,Opisthonectidae_5659,3,,
5660,Vorticellidae_5660,3,,
5661,Astylozoidae_5661,3,,
5662,Opisthonectidae_5662,3,,
5663,Zoothamniidae_5663,3,,
5664,Epistylidae_5664,3,,
5665,Ophrydiidae_5665,3,,
5666,Foettingeriidae_5666,3,,
5667,Tetrahymenidae_5667,3,24725,
5668,Glaucomidae_5668,3,,
5669,Bromeliophryidae_5669,3,,
5670,Turaniellidae_5670,3,,
5671,Parameciidae_5671,3,39642,86.33
5672,Urocentridae_5672,3,,
5673,Frontoniidae_5673,3,,
5674,Apofrondoniidae_5674,3,,
5675,Haptophryidae_5675,3,,
5676,Radiophryidae_5676,3,,
5677,Clausilocolidae_5677,3,,
5678,Anoplophryidae_5678,3,,
5679,Radiophryidae_5679,3,,
5680,Ctedoctematidae_5680,3,,
5681,Cyclidiidae_5681,3,,
5682,Eurystomatellidae_5682,3,,
5683,Histiobalantiidae_5683,3,,
5684,Pleuronematidae_5684,3,,
5685,Cohnilembidae_5685,3,,
5686,Loxocephalidae_5686,3,,
5687,Loxocephalidae_5687,3,,
5688,Cinetochilidae_5688,3,,
5689,Cinetochilidae_5689,3,,
5690,Pseudocohnilembidae_5690,3,,
5691,Orchitophryidae_5691,3,,
5692,Uronematidae_5692,3,,
5693,Parauronematidae_5693,3,,
5694,Philasteridae_5694,3,,
5695,Schizocaryidae_5695,3,,
5696,Hemispeiridae_5696,3,,
5697,Ancistridae_5697,3,,
5698,Metopidae_5698,3,,
5699,Tintinnidae_5699,3,,
5700,Oxytrichidae_5700,3,,
5701,Blepharismidae_5701,3,,
5702,Perkinsidae_5702,3,29653,
5703,Dinophysiaceae_5703,3,,
5704,Ceratiaceae_5704,3,,
5705,Pyrocystaceae_5705,3,,
5706,Gonyaulacaceae_5706,3,,
5707,Protoceratiaceae_5707,3,,
5708,Ostreopsidaceae_5708,3,,
5709,Pfiesteriaceae_5709,3,,
5710,Peridiniaceae_5710,3,,
5711,Glenodiniaceae_5711,3,,
5712,Heterocapsaceae_5712,3,,
5713,Crypthecodiniaceae_5713,3,,
5714,Prorocentraceae_5714,3,,
5715,Thoracosphaeraceae_5715,3,,
5716,Gymnodiniales_5716,3,,
5717,Symbiodiniaceae_5717,3,,
5718,Suessiaceae_5718,3,,
5719,Noctilucaceae_5719,3,,
5720,Oxyrrhinaceae_5720,3,,
5721,Eimeriidae_5721,3,,58.02
5722,Sarcocystidae_5722,3,,
5723,Theileriidae_5723,3,4021.67,8.36
5724,Babesiidae_5724,3,3981.67,8.18
5725,Plasmodiidae_5725,3,5940.08,18.78
5726,Leucocytozoidae_5726,3,,
5727,Cryptosporidiidae_5727,3,3939.67,9.09
5728,Pyrenomonadaceae_5728,3,,
5729,Chroomonadaceae_5729,3,,
5730,Katablepharidaceae_5730,3,,
5731,Euglenaceae_5731,1,,
5732,Peranemataceae_5732,1,,
5733,Diplonemidae_5733,1,,30.56
5734,Trypanosomatidae_5734,1,17677.5,30.85
5735,Bodonidae_5735,1,,
5736,Vahlkampfiidae_5736,1,16619,
5737,Psalteriomonadidae_5737,1,,
5738,Histionidae_5738,1,,
5739,Jakobidae_5739,1,,
5740,Trichomonadidae_5740,7,,
5741,Entamoebidae_5741,1,8530.67,
5742,Mastigamoebidae_5742,1,,
5743,Acanthamoebidae_5743,1,,
5744,Thecamoebida_5744,1,,409.06
5745,Echinamoebidae_5745,1,,
5746,Heleoperidae_5746,1,,
5747,Plagiopyxidae_5747,1,,
5748,Centropyxidae_5748,1,,
5749,Lesquereusiidae_5749,1,,
5750,Difflugiidae_5750,1,,
5751,Hyalospheniidae_5751,1,,
5752,Trigonopyxidae_5752,1,,
5753,Arcellidae_5753,1,,
5754,Amoebidae_5754,1,,
5755,Hartmannellidae_5755,1,,
5756,Microchlamyiidae_5756,1,,84.77
5757,Flabellulidae_5757,1,,
5758,Flabellulidae_5758,1,,
5759,Leptomyxidae_5759,1,,
5760,Dictyosteliaceae_5760,1,13361,
5761,Physaraceae_5761,1,,
5762,Hexamitidae_5762,1,6598,
5763,Paratrimastigidae_5763,1,,
5764,Streblomastigidae_5764,1,,
5765,Malawimonadidae_5765,1,,208.75
5766,Acidilobaceae_5766,1,1745.67,1.47
5767,Caldisphaeraceae_5767,1,,1.34
5768,Desulfurococcaceae_5768,1,1782.92,1.82
5769,Pyrodictiaceae_5769,1,1851.71,2.03
5770,Fervidicoccaceae_5770,1,1430,0.86
5771,Sulfolobaceae_5771,1,2692.1,0.95
5772,Thermoproteaceae_5772,1,2495.19,1.4
5773,Thermofilaceae_5773,1,1933.14,1.84
5774,Thermoplasmataceae_5774,1,2056.8,1.75
5775,Picrophilaceae_5775,1,1614,1.53
5776,Ferroplasmaceae_5776,1,1974.5,1.5
5777,Methanomassiliicoccaceae_5777,1,2396.33,2.08
5778,Candidatus_Methanomethylophilaceae_5778,1,,1.88
5779,Archaeoglobaceae_5779,1,2386.22,2.7
5780,Methanocalculaceae_5780,1,2159,1.87
5781,Methanocorpusculaceae_5781,1,1836.25,1.86
5782,Methanoregulaceae_5782,1,2728.75,2.99
5783,Methanomicrobiaceae_5783,1,2622.05,2.1
5784,Methanospirillaceae_5784,1,3466.67,2.94
5785,Methanotrichaceae_5785,1,2366.33,
5786,Methanosarcinaceae_5786,1,2956.85,
5787,Methermicoccaceae_5787,1,1666,2.98
5788,Methanocellaceae_5788,1,2937.33,3.24
5789,Halobacteriaceae_5789,1,3440.65,2
5790,Halobacteriaceae_5790,1,3440.65,2
5791,Haloarculaceae_5791,1,3789.28,3.43
5792,Halococcaceae_5792,1,3641.4,2.7
5793,Haloferacaceae_5793,1,3753.5,
5794,Haloferacaceae_5794,1,3753.5,
5795,Halorubraceae_5795,1,3515,
5796,Haloferacaceae_5796,1,3753.5,
5797,Halorubraceae_5797,1,3515,
5798,Natrialbaceae_5798,1,4155,4.01
5799,Halobacteriaceae_5799,1,3440.65,2
5800,Methanopyraceae_5800,1,1637.67,1.37
5801,Methanobacteriaceae_5801,1,1794,2.48
5802,Methanothermaceae_5802,1,1352,1.74
5803,Methanococcaceae_5803,1,1855,
5804,Methanocaldococcaceae_5804,1,1714.33,0.74
5805,Thermococcaceae_5805,1,2091.27,2.38
5806,Nanoarchaeaceae_5806,1,608,0.58
